player_name,player_number,position,height,weight,birth_year,hometown,home_state,school,passing_yards,passing_comp,passing_att,passing_pct,passing_td,passing_int,passing_long,passing_rating,rushing_yards,rushing_carries,rushing_long,rushing_td,receiving_yards,receiving_rec,receiving_long,receiving_td,tackles_solo,tackles_assists,tackles_for_loss,sacks,forced_fumbles,interceptions,interception_return_yards,interception_return_long,interception_return_td,fumble_recoveries,fumble_return_yards,fumble_return_long,fumble_return_td,pass_deflections,blocked_kicks_and_punts,kickoff_returns,kickoff_returns_yards,kickoff_returns_long,kickoff_returns_td,punt_returns,punt_return_yards,punt_return_long,punt_return_td,punts,punting_yards,punting_touchbacks,punting_long,touchdowns,field_goals,field_goal_att,field_goal_long,pat_kicks,pat_kicks_att,safeties,pat_conversions,season,team,nr
Sharea Golson,24.0,RB,5-0,105,1995,Norristown,PA,Norristown High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Aireka Fowler,26.0,RB,5-1,130,1997,Philadelphia,PA,Community College of Philadelphia,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Neshara Watrous,27.0,DB,5-4,145,1994,Willingboro,NJ,Ocean Springs High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,5.0,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Latasha Cummings,28.0,DL,5-5,223,1986,Connecticut,CT,Bullard Haven Tech High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,5.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Javanna Wilkins,29.0,DB,5-4,170,1995,Darby,PA,Penn Wood High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Shavonne Randolph,30.0,DL,5-5,170,1992,Philadelphia,PA,Saint Paul College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Felecia Hawkins,31.0,WR,5-5,175,NR,Philadelphia,PA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Erica Dabney,32.0,WR,5-6,154,1990,Philadelphia,PA,William Penn High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Natasha Santiago,33.0,FB,5-2,200,1986,Philadelphia,PA,Oleny High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4,1,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Bianca Allen,34.0,RB,5-0,180,1990,Philadelphia,PA,Youth Build Philadelphia Charter,0,0,0,0.0,0,0,0,0.0,47.0,15,10,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,Phantomz,
Shamia Bell,35.0,DB,5-4,130,1987,Philadelphia,PA,Community College of Philadelphia,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Meryem Zaefari,36.0,RB,5-8,154,NR,Morocco,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Tanishia Burch,37.0,DB,6-0,153,1995,Camden,NJ,Abraham Lincoln High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Annelise Lutz,38.0,LB,4-11,150,2000,Slatington,PA,Northern Lehigh High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Kiersten Zangl,39.0,DB,5-6,140,1996,Chicago,IL,UW Green Bay,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,14.0,8.0,1.0,0.0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Mel Bayani,43.0,DL,5-8,160,1981,Philadelphia,PA,Edison High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Beatrice Glinton,45.0,LB,5-2,190,2000,Upper Darby,PA,Pennwood High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Melissa Uhl,47.0,OL,5-2,205,1989,Blackwood,NJ,Pratt Institute,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Katie Miller Lite Miller,50.0,LB,5-4,185,1990,Whitemarsh Township,PA,Plymouth Whitemarsh High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Sharolin Sanders,51.0,DL,5-7,180,1994,East Orange,NJ,College of Saint Elizabeth,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Angelica Venom Garcia,53.0,LB,5-3,143,2002,NR,Mexico,Escuela Libre De Negocios,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8.0,11.0,0.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Tatiana Larry,55.0,DL,5-9,260,1994,Philadelphia,PA,MCSCS High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Monique Wilson,56.0,OL,5-4,230,1990,Willow Grove,PA,William Tennet High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Mea Williams,57.0,OL,5-2,198,1980,Bucks County,PA,Lincoln University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Ayanna Dunia,60.0,DL,5-6,195,1986,Philadelphia,PA,CAPA High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,2.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Amanda Littorin,64.0,DL,5-4,242,1994,Sweden,Sweden,Bosön Idrotts Folkhögskola,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Ellana Watson,64.0,OL,5-5,238,1995,Philadelphia,PA,Lincoln High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,2.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Sabirah BB Lucas,68.0,OL,5-5,217,1996,Hampton,VA,Lincoln High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Candace Walker,69.0,OL,5-7,290,1992,Philadelphia,PA,Morgan State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Melissa Fawcett,72.0,OL,5-9,220,1982,Cedarville,OH,Cedarville University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,Phantomz,
Jade Ross,75.0,OL,5-9,370,1991,Philadelphia,PA,Frankford High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Dejanatta Douglas,77.0,LB,5-5,207,1993,Philadelphia,PA,Eastern University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,6.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Ashley Murray,84.0,WR,6-2,185,1995,Philadelphia,PA,Rosemont College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Shamika Bama Johnson,86.0,OL,5-6,230,1991,Lancaster,VA,Virginia State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Brittany Turner,88.0,WR,5-9,160,1990,Belleville,NJ,Rutgers University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,28,1,28,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Tyra Williams,92.0,OL,5-5,245,1992,Philadelphia,PA,George Washington,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Omariyana Womack,95.0,DL,5-7,200,1990,Philadelphia,PA,Parway Center City High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,9.0,2.0,4.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Kelsie Young,96.0,DL,5-6,280,1989,King of Prussia,PA,Upper Merion High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Phantomz,
Kayla Lilly,2.0,QB,5-7,130,,Greensboro,NC,Universal Technical Institute,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1996
Rebecca Banks,3.0,QB,5-8,200,,Tavistock,UK,Princeton University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,2000
Taylor Thatcher,4.0,LB,5-5,190,,Renton,WA,Bellevue College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,0,0,0,0,2,33,0,23,0,0,1,NR,1,1,0,0,2023,Majestics,2000
Srey (Uk) Routh (Thach),5.0,RB,4-11,125,,Seattle,WA,NR,0,0,0,0.0,0,0,0,0.0,248.0,52,60,3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2023,Majestics,1987
Krista Seaman,6.0,WR,5-5,130,,Lawrence,KS,University of Texas,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0,1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1992
Rachel Woods,7.0,QB,5-6,145,,Seattle,WA,Western Washington University,582,43,113,38.1,5,7,NR,44.2,26.0,13,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1985
Joalis Rosario,8.0,RB,5-1,160,,Tacoma,WA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,2000
Monique Ani-Opiopio,9.0,RB,5-5,160,,Kaneohe,HI,Chaminade University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1995
Shaunya Kahananui,10.0,QB,5-9,160,,Bremerton,WA,Olympic College,0,0,1,0.0,0,1,NR,0.0,0.0,1,NR,0,134,9,21,3,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2023,Majestics,2000
Mykaleen Hiura,11.0,QB,5-0,135,,Port Orchard,WA,NR,0,0,3,0.0,0,1,NR,0.0,2.0,1,2,0,10,2,11,0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1991
Virginia Kim,13.0,WR,5-2,150,,Tacoma,WA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1982
Bryn Langrock,15.0,QB,5-6,130,,Oak Harbor,WA,University of Washington,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1999
April Arnold,16.0,LB,5-5,150,,Portland,OR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,0.5,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1987
Tanishia Norman,17.0,DB,5-7,130,,Memphis,TN,Middle Tennessee State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1995
Haley Brown,18.0,QB,5-2,142,,NR,NR,University of Georgia / Washington Univ,0,0,0,0.0,0,0,0,0.0,5.0,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,NR
Jackie McCall,19.0,WR,5-7,165,,Seattle,WA,Western Washington University,0,0,0,0.0,0,0,0,0.0,5.0,2,3,0,40,3,14,0,16.0,10.0,4.5,0.0,0,0,0,0,0,0,0,0,0,1,0,8,125,21,0,2,54,27,0,8,197,0,38,0,0,0,0,1,4,0,0,2023,Majestics,1984
Toneyell Shropshire,21.0,RB,5-2,155,,New Orleans,LA,Louisiana State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1991
Molly Tester,23.0,RB,5-2,165,,Grapeview,WA,Olympic College,0,0,0,0.0,0,0,0,0.0,7.0,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1993
Corrina Mahiai,26.0,RB,5-3,165,,Makaha,HI,Wai%2Danae Highschool,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1993
Andraliah Lee,31.0,RB,5-5,176,,29 Palms,CA,NR,0,0,0,0.0,0,0,0,0.0,113.0,22,29,1,0,0,0,0,13.0,3.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,NR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,Majestics,1996
Stephanie Howard,32.0,RB,5-7,148,,Marysville,WA,Washington State University,0,0,0,0.0,0,0,0,0.0,3.0,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1987
Amy Steinke,37.0,RB,5-2,150,,Belfair,WA,North Mason High School,0,0,0,0.0,0,0,0,0.0,2.0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1990
Madalyn Garrison,38.0,CB,5-6,130,,Woodinville,WA,University of Washington Bothell,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,0.0,0,1,0,NR,0,0,0,0,0,0,0,3,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,2004
Rachell Sims,42.0,LB,5-4,170,,Auburn,WA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8.0,6.0,1.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1990
Xaviera Talai,43.0,LB,5-3,150,,Pearl City,HI,,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1996
DaMaree Mitchell,47.0,OL,6-0,237,,Anchorage,AK,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1996
Patricia OConnell,48.0,RB,5-6,180,,Tacoma,WA,NR,0,0,0,0.0,0,0,0,0.0,15.0,6,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1980
Nicole Santos-Adam,50.0,OL,5-2,180,,Puyallup,WA,Central Washington University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1988
Aryan Sjodin,52.0,RB,5-5,175,,Rainier Beach,WA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,7.0,6.0,1.0,0.5,0,0,0,0,0,1,0,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1986
Perenise Liusamoa,53.0,OL,5-5,270,,Kent,WA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1996
Naomi Lee,54.0,OL,5-3,190,,Federal Way,WA,George Fox University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1994
Zay Dollente,60.0,OL,5-6,300,,Honolulu,HI,Clover Park Technical College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,2000
Whitney Morrell,69.0,OL,5-7,260,,Bluffton,SC,North Carolina Central University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1995
Shavonne Richardson,70.0,OL,5-5,200,,Tacoma,WA,Seattle Pacific University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,10.0,7.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1998
Venisha Ford,71.0,OL,5-9,300,,Seattle,WA,Rainier Beach,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1982
Aleesha Cadogan,72.0,OL,5-7,260,,Lakewood,WA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1991
JoVonna Cram,74.0,OL,5-6,213,,Federal Way,WA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1982
Crystal Contreras,76.0,OL,5-3,170,,Mississippi,MS,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1993
Alicia Gelles,77.0,OL,5-3,180,,West Richland,WA,Boston University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1978
Mahlayshia Dockery,79.0,OL,5-8,278,,Lacey,WA,Clover Park Technical College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1994
Elizabeth Tapler,80.0,WR,5-10,150,,Albany,NY,Pacific Lutheran University,0,0,0,0.0,0,0,0,0.0,63.0,18,12,0,296,19,47,2,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,69,25,0,3,41,29,0,0,0,0,0,2,0,0,0,0,0,0,0,2023,Majestics,1993
Amber Cox,82.0,TE,5-7,175,,Bremerton,WA,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,6.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1981
McKenzie Tolliver,84.0,WR,5-7,140,,Kent,WA,Washington State University,0,0,0,0.0,0,0,0,0.0,4.0,4,NR,0,77,7,41,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Majestics,1986
